Ligand SMILES,SScore
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#CC#N)CCC(F)C1,0.9553406
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.8585342
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCCC1,0.9490495
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CCCC[CH]1C#N,0.97212774
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.82836205
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.99870044
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.9736099
CS(=O)(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1,0.91201484
CN(C)C(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.9369934
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.9747211
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)cn1,0.8287585
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.82454413
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9364724
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,0.95114505
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.9534829
CC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)[CH](C#N)C1,0.88647413
CC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.9480581
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCC(CC1)N1CCC1,0.92906255
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1CCCCC1,0.87334627
CC(=O)N1CC2CC(CC2C1)Nc1nc(Nc2cnn(C)c2)ncc1Cl,0.9059396
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.855521
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccncn2)n1,0.9931685
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.89196646
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.99628866
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.8995267
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.85112053
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.98618627
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.86462736
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.8915936
CS(=O)(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.9613251
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccncn2)n1,0.97795516
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCN(CC1)C1CCC1,1.0061622
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCC(=O)CC1,0.8831042
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.8954523
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCC(CC1)N1CCC1,0.85496664
Cn1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cn1,0.9418956
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.95007604
CCC(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,0.91327465
N#CC1CCC2(CC1n1cc(C(N)=O)c(Nc3ccccc3)n1)OCCO2,0.9598307
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,1.0317963
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCC=C(F)C1,0.85416365
O=C(CF)NC1CCC(CC1)N1CN(C2CC2)C(=O)c2cnc3[nH]ccc3c12,0.86979145
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.9031178
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCNC[CH]1C#N,0.8340663
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.9464835
CC(C)(C)OC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,0.82842505
CC(C)(C)OC(=O)N1CCCCC1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.887699
CC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,1.0012224
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCOC1,0.9604555
NCCCNc1ccc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(C)(=O)=O)n2)cn1,0.8256366
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.962236
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(C)(=O)=O)n2)cn1,0.8390383
NC(=O)c1cn(nc1Nc1ccc(F)cc1)c1cnc2[nH]ccc2c1,0.8665345
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.8342959
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccn2)n1,0.95935386
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.9686241
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.91955817
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.99950624
COC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.86252165
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,0.8364332
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=CC#N)cc2)n1,0.86961925
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.96269417
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCC(CO)C1,0.95791614
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccnnc2)n1,1.0293366
CCC(C)C1CCC(CC1)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccncn2)n1,0.82990545
CN(C)C1CC[CH](n2cc(C(N)=O)c(Nc3ccccc3)n2)[CH](C#N)C1,1.0122246
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,0.8293678
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.922568
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.9709174
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.89631075
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(F)F)n2)cn1,0.8272158
N#C[CH]1CCC[CH]1Nc1c(C(N)=O)cnc2[nH]ccc12,0.8702904
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.82673544
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccncn2)n1,0.86895657
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.9809555
NCCn1c(-c2ccc(C(N)=O)cc2)nc2cc(Cl)ccc21,0.8343076
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.91106534
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.92095697
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCNCC[CH]1,0.89857864
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCCC1,0.8478871
CN(CC1CCOCC1)n1cc(C(N)=O)c(Nc2ccc(C#N)cc2)n1,0.8620936
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,0.9637914
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.99288493
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.9879441
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.9574615
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.84816986
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.92462164
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CO)cc2)n1,0.9792004
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1CCCC[CH]1C#N,0.8621758
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,0.9102893
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.88080084
Cc1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)CC#N)n2)nn1C,0.95893997
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.882266
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(C)(=O)=O)n2)cn1,0.91528505
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.812449
CN1CN(C2)CC2CN1CN1CC[CH](n2cc(C(N)=O)c(Nc3cc(F)ccc3)n2)[CH](C#N)C1,0.8471429
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCC1,0.87266624
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9306787
CC(NC(=O)c1c[nH]c2ncc(-c3cnn(C)c3)n12)C(=O)N1CCC(C)C1,0.9389789
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.88664734
COCn1cc(Nc2ncc(Cl)c(NC3CCCCN3)n2)nn1,0.90651727
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.99434584
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9089255
N#C[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.9244892
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9242134
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.8750759
Cn1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cn1,0.829082
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.8408328
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1CCNC[CH]1C#N,0.91094
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1COCC[CH]1C#N,0.9335144
CC(C)(C)OC(=O)N1CCCCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.91235703
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)cn1,0.81971616
Clc1ccc(F)c(Nc2nccc(C3C4CN(C5CC5)C4CC3)n2)n1,0.89062893
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1COCC[CH]1C#N,0.9408474
Cn1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cn1,0.9161584
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCCC[CH]1C#N,1.003182
CN1CN([CH]2CC[CH](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,1.0331758
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)cn1,0.8678696
NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.84889704
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CS(=O)(=O)C[CH]1C#N,0.91524094
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9446937
CC1(CC(NC(=O)c2c[nH]c3ncc(C4CC4)nc23)CC#CC#N)OCCO1,0.8123536
CCC(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,0.9192858
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnn2)n1,0.9115864
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.90000445
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.8718448
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCC3(CC1)CCN(C1CC1)CC3,0.9203437
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCN(C[CH]1C#N)C(=O)OC1COC1,0.96549344
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.90921295
C#Cc1cncc(c1)n1cc(C(N)=O)c(Nc2ccccn2)n1,0.9437182
CN1CN([CH]2CC[CH](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,0.8833317
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(C)(=O)=O)n2)cn1,0.92940265
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,1.0340915
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cc(F)ccc2)n1,0.985684
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.9115579
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,1.0225185
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.8606512
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC(C)C1,0.88050765
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccn2)n1,0.8025751
CC(=O)N1CC[CH](n2cc(C(N)=O)c(Nc3ccccc3)n2)[CH](C#N)C1,0.8411351
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,1.0598382
Cn1cc(Nc2nn(C)c3ncnc(Nc4cccc(O)c4)c23)cn1,0.80683124
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCCC1,0.98477775
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCCCC1,0.87974095
Cn1cc(Nc2nccc(Nc3cnn4cc(F)ccc34)n2)cc1CO,0.8507456
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(N=O)cc2)n1,0.8076976
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9068382
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.9678892
NN1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.8924001
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.9334029
N#C[CH]1C[CH](N2CCC2)CC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9854468
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccnnc2)n1,1.0192382
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.94988596
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccccc3)n2)[CH](C#N)C1,0.9822647
Fc1cncc(c1)[CH]1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,0.8548056
Cn1cc(Nc2c(C(N)=O)cnn3cc(C(N)=O)cc23)c(F)c1,0.88531864
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cnccc1F,0.9734467
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.9564259
N#C[CH]1C(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCC[CH]1O,0.8472872
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.87332475
Cn1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cn1,0.991706
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.9506852
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)nn1,0.87374645
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[CH](C#N)C1,1.0277408
CN1CN([CH]2CC[CH](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.9795017
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.85826784
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,1.0289478
CS(=O)(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.88201463
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)nc2)n1,0.9314855
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.9438884
Cc1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)CC#N)n2)nn1C,0.9629752
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.9149414
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.86270064
CS(=O)(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8342755
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1COCC[CH]1C#N,0.88748145
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCN(C[CH]1C#N)C(=O)OC1COC1,0.9021108
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)nc2)n1,0.9929928
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,0.8850911
CS(=O)(=O)N1CCC[CH](Nc2ncccc2-c2cnc3cc[nH]c3n2)C1,0.8157585
Cn1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cn1,0.8225079
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCNC[CH]1C#N,0.8766146
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(=O)n(C)c2)n1,0.8796797
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.89908147
CC1(C)CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](O)C1,0.9841736
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8539536
CC(C)(C)OC(=O)N1CC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.824985
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,0.9822167
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.9692374
CN1CN([CH]2CC[CH](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.9775643
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.9676908
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CS(=O)(=O)C[CH]1C#C,0.8523918
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.85473615
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.80606514
N#C[CH]1C[CH](N2CCC2)CC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8403628
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.9819954
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.8223138
CS(=O)(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8041194
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCNC[CH]1C#N,0.9914353
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,0.9980714
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCCC1,1.0005246
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)cn1,0.86389613
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.91096777
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,0.8081115
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8684989
CS(=O)(=O)N1CC(C)(C1)Nc1cc(F)cc(Nc2ncc(F)c(N(C)C)n2)n1,0.88008195
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.8731771
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9218417
CC(C)(C)OC(=O)N1CC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.96974444
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.8085956
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.855925
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.8251826
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccn2)n1,0.8492394
OC1CC[CH](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.83950615
FC[CH]1CC[CH](CC1)N1CN(C2CC2)C(=O)c2cnc3[nH]ccc3c12,0.89104044
NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.92836344
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,0.9254122
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)C[CH](C1)C#N,0.89362794
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8067893
CC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccn2)n1,0.9931142
CC(C)(C)OC(=O)N1CC[CH](C#N)[CH](C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9618443
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3cncc(F)c3)n2)[CH](C#N)C1,1.0174891
CCN1CN([CH]2CC[CH](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.95125467
Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,0.8903695
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.97946423
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,1.0570318
CC(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.85925454
Cc1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)nn1C,0.9494539
NC(=O)c1cn(nc1Nc1cccc(F)c1)[CH]1c2cnc(nc2CCC#N)C1,0.8460716
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.8648398
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,0.9940496
N#C[CH]1C[CH](N2CC3(COCC3)CC2)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.8441124
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.89872354
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CN(C)CC1F,0.85539126
NC(=O)c1cn(nc1Nc1ccc(Cl)cc1)[CH]1CCCC[CH]1C#N,0.91881925
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(C)(=O)=O)n2)cn1,0.87293196
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C#N)cc2)n1,0.88095355
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.97532696
FC[CH]1CC[CH](CC1)N1CN(C2CC2)C(=O)c2cnc3[nH]ccc3c12,0.8915272
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccncn2)n1,1.0460984
N#C[CH]1C(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCC[CH]1O,0.8542015
NC(=O)c1cn(nc1Nc1ccc(cc1)C#N)[CH]1COCC[CH]1C#N,0.9098435
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,0.91243374
CC(C)(C)OC(=O)N1CC[CH](C#N)[CH](C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8723877
N#C[CH]1CC(Cl)CCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.899891
N#C[CH]1C[CH](N2CCC2)CC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.89460516
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(C)(=O)=O)n2)cn1,0.8234087
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,1.0296605
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9845046
